latitude,longitude,zipcode,age,sex,race_cat,arrest_type,arr_date2
34.1883,-118.6274,91307,32,F,White,Misdemeanor,2018-12-23
34.0999,-118.3038,90027,52,M,White,Felony,2018-12-23
34.2627,-118.4347,91331,36,M,LatinX,Misdemeanor,2018-12-23
34.0832,-118.2137,90031,28,M,LatinX,Felony,2018-12-23
34.1903,-118.5335,91335,30,M,LatinX,Misdemeanor,2018-12-23
34.1558,-118.3965,91607,33,F,White,Misdemeanor,2018-12-23
34.0268,-118.2896,90007,15,M,LatinX,Felony,2018-12-23
33.997,-118.4761,90291,43,M,Black,Infraction,2018-12-23
34.1587,-118.4517,91403,36,M,LatinX,Misdemeanor,2018-12-23
34.1724,-118.536,91356,32,F,Other,Felony,2018-12-23
33.9309,-118.3875,90245,65,M,Black,Misdemeanor,2018-12-23
34.0093,-118.3437,90008,37,M,Black,Felony,2018-12-23
34.0237,-118.3156,90018,52,M,Black,Felony,2018-12-23
33.9933,-118.4792,90291,22,F,Black,Infraction,2018-12-23
33.988,-118.4703,90291,28,F,Other,Infraction,2018-12-23
33.9601,-118.2827,90003,50,M,Black,Felony,2018-12-23
34.3261,-118.4889,91342,21,M,LatinX,Misdemeanor,2018-12-23
33.9587,-118.2847,90044,38,F,LatinX,Misdemeanor,2018-12-23
34.0524,-118.4215,90025,33,M,Black,Felony,2018-12-23
34.1056,-118.2719,90039,21,M,White,Misdemeanor,2018-12-23
33.997,-118.4761,90291,36,F,White,Infraction,2018-12-23
33.9901,-118.4764,90291,35,M,LatinX,Infraction,2018-12-23
33.9882,-118.4742,90291,59,M,White,Infraction,2018-12-23
34.0421,-118.2469,90014,26,M,Black,Misdemeanor,2018-12-23
34.2147,-118.4575,91402,23,M,LatinX,Felony,2018-12-23
34.0898,-118.2075,90031,45,M,LatinX,Other,2018-12-23
34.0898,-118.2075,90031,21,M,LatinX,Other,2018-12-23
33.9669,-118.282,90003,26,M,LatinX,Felony,2018-12-23
34.0598,-118.2734,90057,39,M,LatinX,Misdemeanor,2018-12-23
33.7379,-118.2923,90731,29,M,LatinX,Felony,2018-12-23
34.1722,-118.5011,91316,51,M,White,Felony,2018-12-23
33.737,-118.2879,90731,16,F,White,Misdemeanor,2018-12-23
34.1938,-118.5579,91335,19,M,LatinX,Felony,2018-12-23
34.098,-118.3414,90028,22,M,LatinX,Misdemeanor,2018-12-23
34.2579,-118.4371,91331,45,M,LatinX,Misdemeanor,2018-12-23
33.9814,-118.3089,90047,43,M,Black,Felony,2018-12-23
34.1781,-118.4179,91401,21,M,Other,Felony,2018-12-23
33.9753,-118.2827,90003,27,M,LatinX,Misdemeanor,2018-12-23
34.2676,-118.4357,91331,41,M,Black,Felony,2018-12-23
34.1827,-118.5622,91356,27,M,White,Felony,2018-12-23
34.0408,-118.2428,90021,27,M,LatinX,Misdemeanor,2018-12-23
33.9643,-118.2871,90044,23,M,LatinX,Felony,2018-12-23
34.1493,-118.3652,91602,44,M,Black,Felony,2018-12-23
34.2012,-118.391,91605,26,M,LatinX,Misdemeanor,2018-12-23
34.1659,-118.5164,91316,28,M,White,Felony,2018-12-23
34.0054,-118.2827,90037,1,M,Black,Dependent,2018-12-23
33.9719,-118.3003,90044,34,M,LatinX,Felony,2018-12-23
33.9661,-118.2849,90044,29,M,Black,Misdemeanor,2018-12-23
33.9628,-118.2916,90044,23,M,LatinX,Misdemeanor,2018-12-23
33.9679,-118.2827,90003,38,M,Black,Misdemeanor,2018-12-23
34.0325,-118.3509,90016,21,M,LatinX,Misdemeanor,2018-12-23
34.2345,-118.3713,91352,63,M,White,Felony,2018-12-23
33.9523,-118.3906,90045,38,M,LatinX,Misdemeanor,2018-12-23
34.1867,-118.3703,91606,36,M,LatinX,Misdemeanor,2018-12-23
34.1032,-118.3361,90028,30,M,White,Misdemeanor,2018-12-23
33.9416,-118.2426,90002,54,M,Black,Felony,2018-12-23
34.1558,-118.3965,91607,57,F,White,Misdemeanor,2018-12-23
34.174,-118.5888,91367,27,M,Black,Misdemeanor,2018-12-23
34.1595,-118.6374,91364,18,M,White,Misdemeanor,2018-12-23
34.1722,-118.5011,91316,2,M,White,Dependent,2018-12-23
33.9819,-118.2915,90044,38,M,LatinX,Felony,2018-12-23
34.3034,-118.5135,91344,23,M,LatinX,Misdemeanor,2018-12-23
34.1722,-118.3844,91601,19,M,LatinX,Felony,2018-12-23
34.0726,-118.3279,90004,31,M,LatinX,Felony,2018-12-23
34.0908,-118.3289,90038,27,M,LatinX,Misdemeanor,2018-12-23
34.162,-118.457,91403,25,M,LatinX,Misdemeanor,2018-12-23
34.2085,-118.4662,91405,15,F,White,Felony,2018-12-23
34.1732,-118.536,91356,38,M,White,Misdemeanor,2018-12-23
34.0607,-118.1991,90033,26,M,LatinX,Felony,2018-12-23
34.1016,-118.3333,90028,44,F,LatinX,Misdemeanor,2018-12-23
33.9358,-118.2463,90059,18,M,Black,Felony,2018-12-22
34.174,-118.3626,91601,29,F,White,Felony,2018-12-22
34.0885,-118.3019,90029,21,M,LatinX,Misdemeanor,2018-12-22
34.0541,-118.2417,90012,37,M,LatinX,Felony,2018-12-22
34.2085,-118.3703,91352,45,F,LatinX,Felony,2018-12-22
33.9854,-118.3338,90043,53,M,Black,Felony,2018-12-22
34.0491,-118.2937,90006,69,M,Other,Felony,2018-12-22
33.9996,-118.3002,90037,21,M,LatinX,Felony,2018-12-22
34.0733,-118.2766,90026,38,F,Black,Misdemeanor,2018-12-22
34.166,-118.5095,91316,36,M,White,Misdemeanor,2018-12-22
33.997,-118.4761,90291,43,F,White,Infraction,2018-12-22
34.0541,-118.2621,90017,66,M,Black,Felony,2018-12-22
34.0352,-118.2583,90015,52,M,Black,Felony,2018-12-22
34.1425,-118.3643,91604,63,M,White,Infraction,2018-12-22
34.1455,-118.3845,91604,40,M,White,Felony,2018-12-22
34.0121,-118.3423,90008,19,M,Black,Felony,2018-12-22
33.9908,-118.4765,90291,44,M,White,Misdemeanor,2018-12-22
34.3129,-118.4438,91342,24,M,LatinX,Felony,2018-12-22
34.0449,-118.2458,90013,20,M,Black,Misdemeanor,2018-12-22
34.1077,-118.2918,90027,40,M,Black,Other,2018-12-22
34.0504,-118.3448,90019,42,M,Black,Misdemeanor,2018-12-22
33.997,-118.4761,90291,36,F,White,Infraction,2018-12-22
33.7333,-118.2857,90731,24,M,White,Misdemeanor,2018-12-22
34.04,-118.2924,90007,32,M,Black,Misdemeanor,2018-12-22
34.0216,-118.3556,90016,32,M,LatinX,Felony,2018-12-22
34.1869,-118.3987,91606,21,M,LatinX,Misdemeanor,2018-12-22
34.1905,-118.6059,91303,18,F,Black,Misdemeanor,2018-12-22
34.2047,-118.5994,91303,29,F,LatinX,Misdemeanor,2018-12-22
34.0199,-118.2575,90011,23,M,LatinX,Misdemeanor,2018-12-22
34.2272,-118.5471,91324,41,M,LatinX,Felony,2018-12-22
34.194,-118.4008,91605,52,M,White,Misdemeanor,2018-12-22
34.2048,-118.4138,91605,41,M,LatinX,Misdemeanor,2018-12-22
33.994,-118.4798,90291,32,M,Black,Misdemeanor,2018-12-22
34.0618,-118.2941,90010,20,M,LatinX,Felony,2018-12-22
33.9965,-118.2871,90037,31,F,White,Misdemeanor,2018-12-22
34.279,-118.4264,91340,39,F,Black,Felony,2018-12-22
34.1367,-118.2713,90039,18,M,LatinX,Felony,2018-12-22
33.7206,-118.288,90731,42,F,White,Felony,2018-12-22
34.0146,-118.313,90062,68,M,White,Felony,2018-12-22
34.1367,-118.2713,90039,30,F,Other,Misdemeanor,2018-12-22
34.1681,-118.5881,91367,48,M,LatinX,Misdemeanor,2018-12-22
34.0836,-118.2892,90029,43,F,LatinX,Misdemeanor,2018-12-22
34.035,-118.2386,90021,38,M,Black,Felony,2018-12-22
33.9451,-118.4029,90045,54,M,White,Felony,2018-12-22
33.994,-118.4798,90291,34,F,White,Misdemeanor,2018-12-22
34.031,-118.2079,90023,52,F,LatinX,Misdemeanor,2018-12-22
33.9974,-118.2982,90037,28,F,LatinX,Felony,2018-12-22
34.098,-118.3206,90028,25,M,LatinX,Felony,2018-12-22
33.9934,-118.2739,90037,18,M,Black,Felony,2018-12-22
34.053,-118.234,90012,33,M,LatinX,Felony,2018-12-22
34.1839,-118.4605,91411,55,M,Black,Misdemeanor,2018-12-22
34.0606,-118.2144,90033,31,F,LatinX,Felony,2018-12-22
33.9433,-118.4072,90045,21,M,Black,Felony,2018-12-22
33.9667,-118.4181,90045,23,M,White,Felony,2018-12-22
34.1974,-118.5994,91303,54,M,LatinX,Misdemeanor,2018-12-22
33.9761,-118.3726,90045,24,M,Black,Misdemeanor,2018-12-22
34.2682,-118.4193,91331,49,M,LatinX,Felony,2018-12-22
34.0944,-118.3277,90028,29,M,Black,Felony,2018-12-22
34.066,-118.2162,90031,33,M,White,Misdemeanor,2018-12-22
34.031,-118.2079,90023,25,M,LatinX,Misdemeanor,2018-12-22
34.244,-118.5583,91324,25,M,LatinX,Misdemeanor,2018-12-22
34.283,-118.4635,91345,38,M,LatinX,Felony,2018-12-22
34.0478,-118.2502,90013,31,M,White,Felony,2018-12-22
34.2063,-118.4225,91605,40,M,Other,Felony,2018-12-22
34.26,-118.5334,91326,17,M,LatinX,Felony,2018-12-22
34.04,-118.2924,90007,25,F,Black,Misdemeanor,2018-12-22
34.0146,-118.2872,90037,31,M,LatinX,Misdemeanor,2018-12-22
34.0909,-118.2917,90029,55,M,Black,Misdemeanor,2018-12-22
34.0501,-118.4144,90064,35,M,Other,Felony,2018-12-22
33.7765,-118.2739,90744,49,M,White,Misdemeanor,2018-12-22
34.1016,-118.335,90028,31,M,Black,Misdemeanor,2018-12-22
34.2591,-118.535,91326,16,F,LatinX,Felony,2018-12-22
34.1837,-118.4465,91401,24,M,LatinX,Misdemeanor,2018-12-22
34.0239,-118.2034,90023,30,F,LatinX,Misdemeanor,2018-12-22
33.9564,-118.309,90047,30,M,LatinX,Misdemeanor,2018-12-22
34.0311,-118.3417,90016,29,F,Black,Felony,2018-12-22
33.9814,-118.3024,90047,25,M,Black,Felony,2018-12-22
34.0762,-118.3532,90036,26,M,LatinX,Misdemeanor,2018-12-22
33.9814,-118.2813,90003,26,M,LatinX,Felony,2018-12-22
34.1199,-118.2584,90039,21,M,LatinX,Felony,2018-12-22
34.1425,-118.3643,91604,44,M,LatinX,Infraction,2018-12-22
34.2536,-118.6061,91311,25,M,Black,Felony,2018-12-22
34.2701,-118.4021,91331,23,M,LatinX,Felony,2018-12-22
34.2355,-118.4676,91343,56,M,Black,Felony,2018-12-22
34.3189,-118.424,91342,26,M,LatinX,Misdemeanor,2018-12-22
34.0618,-118.2954,90010,20,M,LatinX,Felony,2018-12-22
34.1131,-118.2079,90042,31,M,LatinX,Felony,2018-12-22
33.9747,-118.2695,90003,28,M,Black,Felony,2018-12-22
34.2392,-118.5646,91311,47,M,Black,Misdemeanor,2018-12-22
34.2338,-118.4791,91343,39,M,White,Misdemeanor,2018-12-22
34.0817,-118.3102,90004,26,M,LatinX,Misdemeanor,2018-12-22
34.2701,-118.4021,91331,22,F,LatinX,Felony,2018-12-22
34.3001,-118.4222,91342,51,M,LatinX,Felony,2018-12-22
34.024,-118.409,90034,32,M,Black,Misdemeanor,2018-12-22
33.9984,-118.2707,90011,29,M,LatinX,Misdemeanor,2018-12-22
34.2689,-118.4219,91331,46,M,LatinX,Misdemeanor,2018-12-22
33.9782,-118.422,90066,41,M,White,Misdemeanor,2018-12-22
34.0506,-118.2769,90006,29,M,LatinX,Felony,2018-12-22
33.9363,-118.2426,90059,39,M,Other,Misdemeanor,2018-12-22
33.944,-118.4073,90045,36,M,Black,Felony,2018-12-22
34.1649,-118.3965,91607,22,M,White,Misdemeanor,2018-12-22
34.1007,-118.3494,90046,18,F,LatinX,Felony,2018-12-22
34.0608,-118.2842,90005,43,F,White,Felony,2018-12-22
33.9372,-118.2312,90059,26,M,LatinX,Felony,2018-12-22
33.7574,-118.2968,90731,52,M,White,Felony,2018-12-22
34.0126,-118.3403,90008,18,M,Other,Felony,2018-12-22
34.3102,-118.4338,91342,27,F,LatinX,Misdemeanor,2018-12-22
34.0641,-118.2455,90012,39,M,LatinX,Misdemeanor,2018-12-22
34.0124,-118.3351,90008,19,M,LatinX,Misdemeanor,2018-12-22
34.048,-118.2577,90017,16,F,Black,Misdemeanor,2018-12-22
34.0378,-118.2483,90021,46,M,LatinX,Felony,2018-12-22
34.024,-118.409,90034,36,F,White,Misdemeanor,2018-12-22
34.2356,-118.4351,91331,46,F,LatinX,Felony,2018-12-22
34.2217,-118.4341,91402,41,M,LatinX,Felony,2018-12-22
34.1888,-118.6059,91303,30,F,Other,Felony,2018-12-22
33.994,-118.4798,90291,34,F,Other,Misdemeanor,2018-12-22
33.7351,-118.2814,90731,55,F,White,Misdemeanor,2018-12-22
33.9415,-118.2483,90002,24,M,Black,Felony,2018-12-22
34.0605,-118.4193,90067,40,M,White,Felony,2018-12-22
33.9661,-118.2849,90044,36,M,Black,Misdemeanor,2018-12-22
34.1016,-118.3348,90028,31,M,Other,Misdemeanor,2018-12-22
34.0761,-118.3563,90036,44,F,LatinX,Misdemeanor,2018-12-22
34.1199,-118.2584,90039,19,M,LatinX,Felony,2018-12-22
34.0534,-118.251,90012,47,M,Black,Misdemeanor,2018-12-22
34.0039,-118.2441,90011,27,M,LatinX,Misdemeanor,2018-12-22
34.1837,-118.4465,91401,31,M,LatinX,Misdemeanor,2018-12-22
33.988,-118.4703,90291,35,M,LatinX,Misdemeanor,2018-12-22
34.0944,-118.331,90028,26,F,Black,Felony,2018-12-22
34.2181,-118.4664,91402,41,M,White,Felony,2018-12-22
33.9747,-118.2827,90003,26,M,Black,Misdemeanor,2018-12-22
34.2784,-118.4611,91345,22,M,Other,Felony,2018-12-22
34.1837,-118.4465,91401,64,M,White,Misdemeanor,2018-12-22
34.0378,-118.2483,90021,39,M,LatinX,Misdemeanor,2018-12-22
34.0501,-118.2592,90017,39,M,Black,Misdemeanor,2018-12-22
34.212,-118.4488,91402,21,F,LatinX,Misdemeanor,2018-12-22
33.988,-118.4703,90291,23,F,Other,Infraction,2018-12-22
34.0167,-118.2811,90007,38,M,LatinX,Felony,2018-12-22
34.0757,-118.2177,90031,46,F,LatinX,Felony,2018-12-22
34.0909,-118.1652,90032,28,M,LatinX,Misdemeanor,2018-12-22
34.0027,-118.4653,90291,29,M,White,Misdemeanor,2018-12-22
33.8209,-118.3015,90501,21,M,LatinX,Misdemeanor,2018-12-22
34.1613,-118.4486,91403,50,F,Black,Misdemeanor,2018-12-22
33.9869,-118.4736,90291,27,F,White,Infraction,2018-12-22
34.212,-118.5754,91306,32,M,LatinX,Felony,2018-12-22
34.1903,-118.48,91406,34,M,LatinX,Misdemeanor,2018-12-22
34.0839,-118.2224,90065,38,M,LatinX,Misdemeanor,2018-12-22
34.244,-118.5583,91324,18,F,LatinX,Misdemeanor,2018-12-22
34.0012,-118.4646,90291,22,F,LatinX,Misdemeanor,2018-12-22
34.1427,-118.4052,91604,25,M,LatinX,Felony,2018-12-22
34.244,-118.5583,91324,31,F,White,Misdemeanor,2018-12-22
34.1421,-118.3703,91604,29,F,White,Misdemeanor,2018-12-22
34.2428,-118.4675,91343,43,M,LatinX,Felony,2018-12-22
34.0546,-118.1978,90033,22,M,LatinX,Felony,2018-12-22
34.0761,-118.3563,90036,33,F,LatinX,Misdemeanor,2018-12-22
34.212,-118.4488,91402,31,F,LatinX,Misdemeanor,2018-12-22
34.1794,-118.3703,91606,26,M,LatinX,Felony,2018-12-22
34.0788,-118.2196,90031,34,M,LatinX,Misdemeanor,2018-12-22
34.103,-118.258,90039,43,M,LatinX,Felony,2018-12-22
34.2029,-118.5943,91303,41,M,LatinX,Misdemeanor,2018-12-22
34.2557,-118.4936,91343,25,M,LatinX,Misdemeanor,2018-12-22
34.0326,-118.3416,90016,33,M,LatinX,Misdemeanor,2018-12-22
34.0632,-118.2513,90012,22,M,LatinX,Felony,2018-12-22
33.7361,-118.2879,90731,28,M,LatinX,Felony,2018-12-22
33.9486,-118.3094,90047,30,M,Black,Felony,2018-12-22
34.1888,-118.6059,91303,25,F,White,Misdemeanor,2018-12-22
34.1367,-118.4487,91423,42,M,White,Felony,2018-12-22
34.1455,-118.4952,91436,21,M,White,Misdemeanor,2018-12-22
34.0378,-118.2483,90021,23,F,LatinX,Misdemeanor,2018-12-22
34.0388,-118.2717,90015,25,M,White,Misdemeanor,2018-12-22
33.9201,-118.2868,90044,20,M,LatinX,Felony,2018-12-22
33.9733,-118.3878,90045,26,M,White,Misdemeanor,2018-12-22
34.0312,-118.3909,90034,47,M,White,Misdemeanor,2018-12-22
34.0627,-118.2463,90012,24,M,LatinX,Misdemeanor,2018-12-22
33.9842,-118.2783,90003,26,M,LatinX,Felony,2018-12-22
33.9492,-118.2827,90003,49,M,LatinX,Felony,2018-12-22
34.1939,-118.4967,91406,37,M,White,Felony,2018-12-22
33.9933,-118.4765,90291,65,M,Other,Misdemeanor,2018-12-22
34.0126,-118.3403,90008,23,M,Black,Felony,2018-12-22
34.0416,-118.2584,90015,25,M,LatinX,Felony,2018-12-22
34.0804,-118.2055,90031,25,M,LatinX,Misdemeanor,2018-12-22
33.944,-118.4073,90045,56,M,Black,Misdemeanor,2018-12-22
34.031,-118.2079,90023,35,M,LatinX,Misdemeanor,2018-12-22
34.0498,-118.24,90012,58,M,White,Felony,2018-12-22
34.0239,-118.2034,90023,42,M,LatinX,Felony,2018-12-22
33.988,-118.4703,90291,23,M,Other,Infraction,2018-12-22
34.1631,-118.3604,91601,56,M,White,Misdemeanor,2018-12-22
34.0253,-118.3934,90232,22,M,LatinX,Felony,2018-12-22
33.9164,-118.2827,90061,26,M,Black,Felony,2018-12-22
33.9363,-118.2426,90059,19,M,LatinX,Misdemeanor,2018-12-22
34.0558,-118.3706,90035,26,M,LatinX,Misdemeanor,2018-12-22
34.0281,-118.2015,90023,40,M,LatinX,Misdemeanor,2018-12-22
34.031,-118.2079,90023,61,F,LatinX,Other,2018-12-22
33.9713,-118.2739,90003,26,M,LatinX,Misdemeanor,2018-12-22
34.212,-118.4488,91402,30,M,LatinX,Misdemeanor,2018-12-22
34.2753,-118.425,91331,48,M,LatinX,Misdemeanor,2018-12-22
34.0667,-118.2879,90020,34,M,LatinX,Misdemeanor,2018-12-22
34.1412,-118.3722,91604,50,M,White,Felony,2018-12-22
34.1021,-118.2031,90042,57,M,LatinX,Felony,2018-12-22
34.098,-118.3223,90028,67,M,Black,Felony,2018-12-22
34.2715,-118.434,91331,31,M,LatinX,Misdemeanor,2018-12-22
34.2591,-118.535,91326,17,F,LatinX,Felony,2018-12-22
33.9885,-118.475,90291,29,M,White,Misdemeanor,2018-12-22
34.0421,-118.2469,90014,50,M,Black,Misdemeanor,2018-12-21
33.9708,-118.2783,90003,24,M,LatinX,Misdemeanor,2018-12-21
34.0944,-118.331,90028,58,M,White,Felony,2018-12-21
34.0019,-118.3089,90062,23,M,LatinX,Felony,2018-12-21
33.9813,-118.2827,90003,21,F,Black,Misdemeanor,2018-12-21
34.0907,-118.3363,90038,38,M,LatinX,Felony,2018-12-21
34.0245,-118.244,90021,40,M,LatinX,Misdemeanor,2018-12-21
34.1004,-118.3005,90027,22,M,Other,Felony,2018-12-21
34.0319,-118.2101,90023,41,M,LatinX,Felony,2018-12-21
34.2728,-118.3478,91342,44,F,LatinX,Felony,2018-12-21
34.002,-118.2783,90037,26,M,LatinX,Misdemeanor,2018-12-21
34.157,-118.4749,91436,28,M,LatinX,Misdemeanor,2018-12-21
33.7361,-118.2923,90731,58,M,LatinX,Misdemeanor,2018-12-21
34.0605,-118.4193,90067,28,F,White,Misdemeanor,2018-12-21
33.9915,-118.2827,90037,27,M,LatinX,Felony,2018-12-21
34.0423,-118.2452,90014,35,M,White,Misdemeanor,2018-12-21
34.2309,-118.3878,91352,48,M,LatinX,Misdemeanor,2018-12-21
34.0683,-118.256,90026,55,M,White,Infraction,2018-12-21
34.0713,-118.2597,90026,34,M,White,Infraction,2018-12-21
34.1084,-118.3213,90068,31,F,Other,Misdemeanor,2018-12-21
34.244,-118.5583,91324,16,M,Black,Misdemeanor,2018-12-21
34.2299,-118.4503,91402,56,M,LatinX,Infraction,2018-12-21
34.2299,-118.4503,91402,54,M,LatinX,Infraction,2018-12-21
34.244,-118.5583,91324,14,F,Black,Misdemeanor,2018-12-21
34.2907,-118.5285,91344,19,M,LatinX,Infraction,2018-12-21
34.2905,-118.5455,91326,18,M,LatinX,Misdemeanor,2018-12-21
34.244,-118.5583,91324,14,M,White,Misdemeanor,2018-12-21
34.2282,-118.4575,91402,26,M,LatinX,Infraction,2018-12-21
34.2383,-118.5885,91311,60,F,White,Infraction,2018-12-21
34.057,-118.2779,90057,22,M,LatinX,Felony,2018-12-21
34.0571,-118.2084,90033,23,F,Black,Misdemeanor,2018-12-21
34.2282,-118.4575,91402,22,M,LatinX,Infraction,2018-12-21
34.2373,-118.5361,91324,59,M,White,Infraction,2018-12-21
34.0488,-118.2518,90013,47,F,White,Infraction,2018-12-21
34.0713,-118.2597,90026,46,F,LatinX,Infraction,2018-12-21
34.0571,-118.2084,90033,28,F,Black,Misdemeanor,2018-12-21
33.7868,-118.2658,90744,45,M,White,Misdemeanor,2018-12-21
34.2048,-118.4673,91406,22,F,Black,Misdemeanor,2018-12-21
33.8204,-118.3037,90501,38,M,LatinX,Misdemeanor,2018-12-21
34.0529,-118.2776,90006,21,M,LatinX,Misdemeanor,2018-12-21
34.057,-118.2779,90057,31,M,LatinX,Felony,2018-12-21
34.0559,-118.2756,90057,17,F,LatinX,Felony,2018-12-21
34.0571,-118.2084,90033,33,F,Black,Misdemeanor,2018-12-21
34.2309,-118.3878,91352,31,M,LatinX,Misdemeanor,2018-12-21
34.2309,-118.3878,91352,51,M,LatinX,Misdemeanor,2018-12-21
34.1865,-118.6212,91307,56,M,White,Infraction,2018-12-21
33.8204,-118.3037,90501,18,M,LatinX,Misdemeanor,2018-12-21
34.0813,-118.2966,90004,40,M,LatinX,Infraction,2018-12-21
34.0865,-118.1647,90032,22,F,Other,Misdemeanor,2018-12-21
34.194,-118.4312,91405,16,M,LatinX,Felony,2018-12-21
33.9898,-118.2761,90037,32,M,Black,Felony,2018-12-21
34.1004,-118.3005,90027,41,M,Other,Felony,2018-12-21
33.9748,-118.2608,90001,28,F,LatinX,Misdemeanor,2018-12-21
34.0728,-118.2917,90004,26,M,LatinX,Felony,2018-12-21
33.9638,-118.2629,90001,24,M,LatinX,Felony,2018-12-21
34.2048,-118.3703,91352,15,M,Other,Misdemeanor,2018-12-21
33.944,-118.4073,90045,21,M,Black,Felony,2018-12-21
34.31,-118.4732,91342,24,M,White,Misdemeanor,2018-12-21
34.1888,-118.6059,91303,27,F,Other,Felony,2018-12-21
34.1077,-118.2874,90027,40,M,White,Misdemeanor,2018-12-21
34.0067,-118.2496,90011,23,M,LatinX,Misdemeanor,2018-12-21
34.0849,-118.3091,90029,41,M,LatinX,Misdemeanor,2018-12-21
34.0865,-118.1647,90032,26,F,Black,Misdemeanor,2018-12-21
34.0846,-118.3051,90029,19,F,LatinX,Misdemeanor,2018-12-21
34.1884,-118.5975,91303,40,F,White,Felony,2018-12-21
34.2239,-118.6017,91304,49,M,LatinX,Misdemeanor,2018-12-21
34.0752,-118.2276,90012,51,M,LatinX,Felony,2018-12-21
33.9737,-118.3298,90043,51,M,Black,Felony,2018-12-21
34.2609,-118.5886,91311,59,M,White,Misdemeanor,2018-12-21
34.1976,-118.4575,91405,34,M,LatinX,Felony,2018-12-21
34.194,-118.4312,91405,16,F,LatinX,Felony,2018-12-21
34.0014,-118.4679,90291,48,M,Black,Felony,2018-12-21
33.7361,-118.2923,90731,56,M,White,Misdemeanor,2018-12-21
34.0524,-118.2865,90006,25,F,White,Misdemeanor,2018-12-21
34.0652,-118.2492,90012,46,M,Black,Felony,2018-12-21
34.0615,-118.2412,90012,36,M,Black,Misdemeanor,2018-12-21
34.1096,-118.2884,90027,37,M,LatinX,Felony,2018-12-21
34.2427,-118.4588,91343,28,M,LatinX,Felony,2018-12-21
34.0096,-118.244,90011,33,M,LatinX,Felony,2018-12-21
33.9487,-118.309,90047,51,M,Black,Misdemeanor,2018-12-21
34.1722,-118.3844,91601,37,M,LatinX,Felony,2018-12-21
33.7234,-118.288,90731,62,M,Black,Felony,2018-12-21
34.1837,-118.4465,91401,30,F,Black,Misdemeanor,2018-12-21
34.0231,-118.2039,90023,38,F,LatinX,Misdemeanor,2018-12-21
34.0488,-118.2518,90013,24,M,Black,Misdemeanor,2018-12-21
34.0038,-118.4423,90066,34,M,White,Felony,2018-12-21
34.0562,-118.2762,90057,18,F,LatinX,Felony,2018-12-21
34.057,-118.2779,90057,26,F,LatinX,Felony,2018-12-21
34.2309,-118.3878,91352,25,M,LatinX,Misdemeanor,2018-12-21
34.1632,-118.4975,91436,60,M,White,Felony,2018-12-21
33.9918,-118.4791,NA,35,M,White,Infraction,2018-12-21
34.1034,-118.3325,90028,48,M,Black,Felony,2018-12-21
34.0428,-118.2461,90014,35,M,LatinX,Felony,2018-12-21
34.244,-118.5583,91324,18,F,Black,Misdemeanor,2018-12-21
34.0453,-118.4295,90064,60,M,Black,Felony,2018-12-21
34.3021,-118.4467,91342,51,F,LatinX,Misdemeanor,2018-12-21
34.2309,-118.3878,91352,24,M,LatinX,Misdemeanor,2018-12-21
33.7451,-118.2901,90731,16,F,LatinX,Felony,2018-12-21
34.1837,-118.4465,91401,42,M,Other,Misdemeanor,2018-12-21
34.0437,-118.2455,90013,45,F,White,Misdemeanor,2018-12-21
34.2285,-118.5026,91325,29,M,Black,Misdemeanor,2018-12-21
34.0433,-118.2885,90006,29,M,LatinX,Felony,2018-12-21
33.9981,-118.2697,90011,25,M,LatinX,Felony,2018-12-21
34.0625,-118.2714,90057,45,M,Black,Misdemeanor,2018-12-21
34.1366,-118.2169,90041,37,F,LatinX,Misdemeanor,2018-12-21
33.7433,-118.2923,90731,47,M,LatinX,Misdemeanor,2018-12-21
33.9727,-118.285,90044,42,M,Black,Felony,2018-12-21
34.0145,-118.3045,90062,37,M,Black,Felony,2018-12-21
34.0096,-118.244,90011,24,M,LatinX,Felony,2018-12-21
34.3021,-118.4467,91342,33,M,LatinX,Misdemeanor,2018-12-21
33.9876,-118.466,90291,52,M,Black,Infraction,2018-12-21
33.958,-118.2869,90044,26,M,LatinX,Felony,2018-12-21
34.1074,-118.3307,90068,37,M,White,Misdemeanor,2018-12-21
34.0301,-118.4272,90064,33,M,Black,Misdemeanor,2018-12-21
34.0388,-118.2717,90015,40,M,LatinX,Misdemeanor,2018-12-21
33.9432,-118.4013,90045,33,F,LatinX,Misdemeanor,2018-12-21
33.9906,-118.4391,90066,35,M,Black,Felony,2018-12-21
34.0713,-118.2597,90026,31,M,White,Infraction,2018-12-21
34.002,-118.2762,90037,45,M,LatinX,Misdemeanor,2018-12-21
34.2251,-118.4039,91352,53,M,White,Misdemeanor,2018-12-21
34.1004,-118.3005,90027,33,M,Other,Felony,2018-12-21
34.131,-118.3452,90068,47,F,White,Misdemeanor,2018-12-21
34.0849,-118.3091,90029,49,M,Black,Misdemeanor,2018-12-21
34.001,-118.2441,90011,28,M,LatinX,Misdemeanor,2018-12-21
33.9951,-118.298,90037,57,M,LatinX,Felony,2018-12-21
34.0096,-118.244,90011,21,M,LatinX,Felony,2018-12-21
34.3021,-118.4467,91342,28,M,LatinX,Misdemeanor,2018-12-21
33.9915,-118.2827,90037,55,M,LatinX,Misdemeanor,2018-12-21
34.021,-118.208,90023,33,M,Black,Felony,2018-12-21
34.0456,-118.2504,90014,39,M,White,Felony,2018-12-21
33.9428,-118.4054,90045,28,F,Black,Misdemeanor,2018-12-21
