latitude,longitude,zipcode,age,sex,race_cat,arrest_type,arr_date2
34.1837,-118.4443,91401,52,M,Other,Felony,2018-08-09
34.1903,-118.4399,91401,46,M,LatinX,Infraction,2018-08-09
34.0636,-118.3054,90020,25,M,Other,Felony,2018-08-09
33.9304,-118.2518,90059,22,M,Black,Felony,2018-08-09
34.0295,-118.4563,90064,48,M,LatinX,Infraction,2018-08-09
34.058,-118.2759,90057,23,M,Black,Felony,2018-08-09
33.7778,-118.2492,90744,30,F,LatinX,Misdemeanor,2018-08-09
34.25,-118.5361,91324,44,M,Other,Felony,2018-08-09
34.221,-118.4989,91406,56,M,Black,Misdemeanor,2018-08-09
33.9746,-118.3078,90047,25,F,Black,Misdemeanor,2018-08-09
33.9457,-118.239,90002,30,F,Black,Felony,2018-08-09
34.2085,-118.4504,91405,38,M,LatinX,Felony,2018-08-09
34.1165,-118.1834,90042,36,M,LatinX,Felony,2018-08-09
34.0155,-118.3354,90008,54,M,Black,Misdemeanor,2018-08-09
34.0408,-118.2428,90021,49,F,White,Felony,2018-08-09
34.1034,-118.3325,90028,25,M,Other,Misdemeanor,2018-08-09
34.0563,-118.2374,90012,56,M,LatinX,Misdemeanor,2018-08-09
34.0065,-118.2453,90011,40,M,LatinX,Other,2018-08-09
34.2748,-118.4174,91331,64,M,LatinX,Felony,2018-08-09
34.0966,-118.2089,90065,26,M,LatinX,Felony,2018-08-09
33.9835,-118.3429,90043,14,M,Black,Felony,2018-08-09
34.2021,-118.5653,91306,54,M,White,Misdemeanor,2018-08-09
34.0538,-118.2488,90012,32,M,Black,Felony,2018-08-09
34.1116,-118.2691,90027,48,M,White,Misdemeanor,2018-08-09
34.1829,-118.6059,91367,33,M,Black,Misdemeanor,2018-08-09
34.0944,-118.3386,90028,25,M,Black,Misdemeanor,2018-08-09
34.0327,-118.3201,90018,24,M,LatinX,Misdemeanor,2018-08-09
34.1849,-118.3746,91606,54,F,Other,Misdemeanor,2018-08-09
34.0422,-118.4418,90025,57,M,White,Misdemeanor,2018-08-09
34.0926,-118.3428,90038,30,M,LatinX,Other,2018-08-09
34.0803,-118.3135,90004,48,M,LatinX,Misdemeanor,2018-08-09
34.2319,-118.472,91343,21,M,LatinX,Felony,2018-08-09
34.0014,-118.4126,90066,41,F,LatinX,Felony,2018-08-09
33.9855,-118.2915,90044,19,M,Black,Felony,2018-08-09
34.1806,-118.4662,91411,49,F,Black,Misdemeanor,2018-08-09
34.0488,-118.2483,90013,27,M,LatinX,Infraction,2018-08-09
34.1034,-118.3325,90028,21,F,White,Misdemeanor,2018-08-09
34.2682,-118.4193,91331,42,M,LatinX,Misdemeanor,2018-08-09
34.2568,-118.3003,91042,25,M,LatinX,Misdemeanor,2018-08-09
34.172,-118.6211,91367,48,F,Other,Felony,2018-08-09
34.2074,-118.4794,91406,38,M,Other,Felony,2018-08-09
34.1976,-118.4662,91405,21,F,Black,Misdemeanor,2018-08-09
34.0307,-118.2923,90007,29,M,Black,Felony,2018-08-09
34.0637,-118.2638,90026,22,M,LatinX,Misdemeanor,2018-08-09
34.0489,-118.3524,90019,42,F,Black,Felony,2018-08-09
34.1034,-118.3325,90028,20,M,Black,Misdemeanor,2018-08-09
34.1903,-118.4574,91411,18,M,LatinX,Misdemeanor,2018-08-09
34.2012,-118.5011,91406,28,M,White,Misdemeanor,2018-08-09
34.1794,-118.4181,91401,41,M,LatinX,Misdemeanor,2018-08-09
34.203,-118.5535,91335,23,M,LatinX,Misdemeanor,2018-08-09
34.0577,-118.2318,90012,41,M,White,Misdemeanor,2018-08-09
34.0567,-118.2815,90057,54,M,LatinX,Infraction,2018-08-09
34.212,-118.4488,91402,26,M,LatinX,Misdemeanor,2018-08-09
34.058,-118.2715,90057,28,M,LatinX,Infraction,2018-08-09
34.1016,-118.3295,90028,30,F,White,Felony,2018-08-09
34.037,-118.341,90016,33,M,Black,Misdemeanor,2018-08-09
33.9934,-118.2739,90037,26,F,LatinX,Felony,2018-08-09
33.9619,-118.2919,90044,19,F,LatinX,Misdemeanor,2018-08-09
34.0437,-118.2455,90013,50,F,Black,Felony,2018-08-09
33.9857,-118.2628,90001,19,F,LatinX,Misdemeanor,2018-08-09
33.9399,-118.2826,90003,19,F,Black,Misdemeanor,2018-08-09
34.098,-118.3267,90028,27,M,LatinX,Felony,2018-08-09
33.9454,-118.375,90045,31,M,Black,Felony,2018-08-09
34.2177,-118.3669,91352,26,M,LatinX,Felony,2018-08-09
34.0695,-118.2768,90057,29,M,LatinX,Misdemeanor,2018-08-09
34.1939,-118.4967,91406,40,M,White,Misdemeanor,2018-08-09
34.0587,-118.2891,90005,16,F,LatinX,Felony,2018-08-09
34.2179,-118.5014,91406,29,F,LatinX,Felony,2018-08-09
34.2012,-118.4356,91405,34,M,LatinX,Felony,2018-08-09
33.944,-118.4073,90045,25,F,White,Felony,2018-08-09
34.1947,-118.5753,91306,32,M,White,Misdemeanor,2018-08-09
33.9455,-118.3785,90045,22,M,LatinX,Misdemeanor,2018-08-09
34.1867,-118.4465,91401,61,M,White,Infraction,2018-08-09
34.0393,-118.4394,90064,49,F,White,Misdemeanor,2018-08-09
33.9401,-118.2761,90003,31,M,LatinX,Misdemeanor,2018-08-09
34.0453,-118.4189,90064,37,M,Other,Misdemeanor,2018-08-09
34.062,-118.2804,90057,26,M,White,Infraction,2018-08-09
34.0517,-118.2178,90033,42,M,LatinX,Misdemeanor,2018-08-09
34.1807,-118.536,91335,45,M,LatinX,Misdemeanor,2018-08-09
33.9602,-118.2629,90001,22,M,LatinX,Misdemeanor,2018-08-09
34.0599,-118.2655,90017,21,M,LatinX,Misdemeanor,2018-08-09
33.9746,-118.3046,90047,46,M,Black,Misdemeanor,2018-08-09
34.0632,-118.2771,90057,46,F,LatinX,Misdemeanor,2018-08-09
34.0618,-118.2916,90010,32,M,Black,Felony,2018-08-09
34.2282,-118.5448,91324,49,M,White,Felony,2018-08-09
33.7342,-118.2879,90731,50,M,White,Felony,2018-08-09
34.0238,-118.3452,90016,40,F,Black,Felony,2018-08-09
34.0449,-118.2458,90013,35,M,LatinX,Misdemeanor,2018-08-09
34.0998,-118.3295,90028,56,M,Black,Misdemeanor,2018-08-09
34.0625,-118.447,90024,21,F,White,Misdemeanor,2018-08-09
34.0358,-118.3782,90034,42,M,Black,Infraction,2018-08-09
33.943,-118.4035,90045,18,F,White,Misdemeanor,2018-08-09
34.0938,-118.3103,90038,35,F,Other,Misdemeanor,2018-08-09
34.0488,-118.2518,90013,31,M,Black,Misdemeanor,2018-08-09
34.1034,-118.3325,90028,20,F,Other,Infraction,2018-08-09
34.0219,-118.3047,90018,34,M,Black,Felony,2018-08-09
34.1034,-118.3325,90028,23,F,LatinX,Misdemeanor,2018-08-09
34.3103,-118.4532,91342,42,M,LatinX,Felony,2018-08-09
34.2048,-118.5273,91335,37,M,LatinX,Misdemeanor,2018-08-09
34.0803,-118.3135,90004,22,F,Black,Misdemeanor,2018-08-09
34.0363,-118.2573,90015,23,F,LatinX,Felony,2018-08-09
34.2003,-118.4002,91605,42,F,LatinX,Misdemeanor,2018-08-09
34.0437,-118.443,90025,33,F,White,Misdemeanor,2018-08-09
34.098,-118.3267,90028,41,M,LatinX,Felony,2018-08-09
34.2012,-118.5219,91335,19,M,LatinX,Infraction,2018-08-09
34.0428,-118.2461,90014,49,F,Black,Misdemeanor,2018-08-09
34.0238,-118.3452,90016,23,M,Black,Felony,2018-08-09
34.0969,-118.3092,90027,25,F,Black,Misdemeanor,2018-08-09
34.2066,-118.5361,91335,37,M,LatinX,Misdemeanor,2018-08-09
34.0502,-118.254,90071,54,M,LatinX,Misdemeanor,2018-08-09
34.058,-118.2715,90057,33,M,LatinX,Infraction,2018-08-09
34.0598,-118.2842,90005,43,M,LatinX,Felony,2018-08-09
34.0393,-118.4394,90064,34,M,White,Misdemeanor,2018-08-09
34.0038,-118.274,90037,21,F,LatinX,Misdemeanor,2018-08-09
34.1038,-118.3151,90028,14,F,LatinX,Felony,2018-08-09
34.0563,-118.2374,90012,33,M,Black,Infraction,2018-08-09
34.1837,-118.4465,91401,40,M,White,Misdemeanor,2018-08-09
34.0325,-118.3492,90016,62,M,Black,Misdemeanor,2018-08-09
34.0601,-118.2761,90057,52,F,Other,Infraction,2018-08-09
33.9933,-118.2783,90037,32,M,LatinX,Misdemeanor,2018-08-09
33.9764,-118.2914,90044,29,M,Black,Felony,2018-08-09
34.0358,-118.3782,90034,25,M,LatinX,Infraction,2018-08-09
34.0238,-118.3452,90016,45,F,Black,Felony,2018-08-09
33.931,-118.2893,90044,31,F,LatinX,Felony,2018-08-09
34.1687,-118.3965,91607,21,M,LatinX,Misdemeanor,2018-08-09
34.1016,-118.3288,90028,27,M,Black,Misdemeanor,2018-08-09
33.7739,-118.2678,90744,37,M,LatinX,Misdemeanor,2018-08-09
34.0554,-118.2745,90057,37,M,LatinX,Infraction,2018-08-09
34.055,-118.2735,90057,37,M,LatinX,Infraction,2018-08-09
34.0219,-118.3047,90018,30,F,Black,Felony,2018-08-09
34.0613,-118.2738,90057,37,M,LatinX,Infraction,2018-08-09
34.0328,-118.4483,90064,62,M,White,Infraction,2018-08-09
34.2029,-118.5885,91303,43,M,Black,Misdemeanor,2018-08-09
33.9502,-118.2651,90003,23,M,LatinX,Felony,2018-08-09
34.0145,-118.298,90037,16,M,LatinX,Felony,2018-08-09
34.0429,-118.4581,90025,27,M,LatinX,Misdemeanor,2018-08-09
33.7243,-118.3012,90731,31,M,White,Misdemeanor,2018-08-09
34.0453,-118.466,90025,71,M,LatinX,Felony,2018-08-09
34.1016,-118.3267,90028,27,M,Black,Misdemeanor,2018-08-09
34.0494,-118.3101,90019,52,M,White,Felony,2018-08-09
34.1016,-118.331,90028,25,M,LatinX,Misdemeanor,2018-08-09
34.0416,-118.244,90021,35,F,Black,Misdemeanor,2018-08-09
34.0412,-118.2474,90014,66,M,Black,Felony,2018-08-09
34.0621,-118.2619,90026,32,M,LatinX,Misdemeanor,2018-08-09
34.2573,-118.5798,91311,32,M,White,Misdemeanor,2018-08-09
34.0335,-118.2619,90015,63,M,Black,Felony,2018-08-09
34.0325,-118.3492,90016,51,M,Black,Felony,2018-08-09
34.276,-118.4187,91331,43,M,LatinX,Misdemeanor,2018-08-09
34.0278,-118.2915,90007,38,M,White,Misdemeanor,2018-08-09
34.0056,-118.4569,90291,28,M,White,Misdemeanor,2018-08-09
33.7388,-118.2923,90731,54,M,LatinX,Misdemeanor,2018-08-09
33.9746,-118.3078,90047,27,M,Black,Misdemeanor,2018-08-09
34.1017,-118.3245,90028,24,M,Other,Misdemeanor,2018-08-09
34.0488,-118.2518,90013,26,M,Other,Felony,2018-08-09
34.1038,-118.3151,90028,22,M,Black,Felony,2018-08-09
34.0281,-118.453,90064,59,M,White,Misdemeanor,2018-08-09
34.0124,-118.3351,90008,32,F,Black,Misdemeanor,2018-08-09
34.0601,-118.2761,90057,40,M,LatinX,Felony,2018-08-08
33.9924,-118.2827,90037,26,M,Black,Felony,2018-08-08
33.9782,-118.2827,90003,19,F,Black,Misdemeanor,2018-08-08
34.0428,-118.2461,90014,56,M,Black,Felony,2018-08-08
34.2554,-118.6006,91311,43,M,LatinX,Felony,2018-08-08
34.2797,-118.418,91331,39,M,LatinX,Felony,2018-08-08
34.0321,-118.2599,90015,49,M,Black,Misdemeanor,2018-08-08
34.1827,-118.4465,91401,49,M,LatinX,Felony,2018-08-08
34.2573,-118.5361,91324,59,M,White,Misdemeanor,2018-08-08
34.23,-118.4553,91402,21,F,LatinX,Misdemeanor,2018-08-08
34.2193,-118.3693,91352,43,M,LatinX,Misdemeanor,2018-08-08
34.0919,-118.1721,90032,24,M,LatinX,Other,2018-08-08
34.0472,-118.309,90006,28,M,LatinX,Misdemeanor,2018-08-08
33.989,-118.3308,90043,65,M,Black,Felony,2018-08-08
34.0511,-118.2336,90012,31,M,LatinX,Felony,2018-08-08
34.0036,-118.3319,90008,18,M,Black,Misdemeanor,2018-08-08
33.7796,-118.2689,90744,41,M,LatinX,Felony,2018-08-08
34.1005,-118.3166,90028,26,M,LatinX,Infraction,2018-08-08
34.0454,-118.2422,90013,50,M,Black,Misdemeanor,2018-08-08
34.0458,-118.243,90013,69,M,Black,Misdemeanor,2018-08-08
34.1052,-118.3267,90028,24,M,White,Infraction,2018-08-08
34.0601,-118.2761,90057,30,M,LatinX,Misdemeanor,2018-08-08
34.2121,-118.4629,91405,51,F,White,Misdemeanor,2018-08-08
34.0209,-118.2775,90007,32,M,LatinX,Felony,2018-08-08
34.2022,-118.4815,91406,49,M,LatinX,Felony,2018-08-08
34.1052,-118.3267,90028,43,M,Black,Infraction,2018-08-08
34.0402,-118.2598,90015,37,M,LatinX,Infraction,2018-08-08
34.0569,-118.2736,90057,41,M,LatinX,Infraction,2018-08-08
34.2355,-118.4676,91343,39,M,LatinX,Misdemeanor,2018-08-08
34.0559,-118.3176,90019,38,M,Black,Misdemeanor,2018-08-08
33.9747,-118.2739,90003,19,M,LatinX,Felony,2018-08-08
34.0944,-118.3386,90028,24,M,Black,Misdemeanor,2018-08-08
34.1016,-118.331,90028,32,M,Other,Infraction,2018-08-08
34.0265,-118.3089,90018,44,F,Black,Felony,2018-08-08
34.0326,-118.3328,90018,33,M,LatinX,Misdemeanor,2018-08-08
34.0326,-118.3416,90016,33,M,LatinX,Felony,2018-08-08
33.9994,-118.3108,90062,23,F,Black,Misdemeanor,2018-08-08
34.2159,-118.4189,91605,27,F,White,Felony,2018-08-08
33.9673,-118.309,90047,28,F,Black,Misdemeanor,2018-08-08
34.0637,-118.3562,90036,72,F,White,Misdemeanor,2018-08-08
34.0454,-118.2422,90013,51,M,Black,Misdemeanor,2018-08-08
34.1016,-118.3325,90028,28,M,Other,Misdemeanor,2018-08-08
34.1837,-118.4465,91401,23,M,Other,Misdemeanor,2018-08-08
34.0442,-118.2439,90013,59,M,Black,Felony,2018-08-08
34.0167,-118.2463,90011,35,M,LatinX,Felony,2018-08-08
34.1723,-118.5203,91316,30,F,White,Felony,2018-08-08
34.0266,-118.2111,90023,63,M,LatinX,Misdemeanor,2018-08-08
34.0073,-118.2894,90037,21,M,Black,Misdemeanor,2018-08-08
34.1016,-118.3333,90028,41,M,Black,Infraction,2018-08-08
34.1155,-118.1843,90042,24,M,Other,Felony,2018-08-08
34.0439,-118.2479,90014,37,M,Black,Misdemeanor,2018-08-08
34.0423,-118.2452,90014,43,M,Black,Infraction,2018-08-08
33.958,-118.2915,90044,56,F,Black,Felony,2018-08-08
34.0382,-118.2916,90007,27,F,Black,Felony,2018-08-08
34.0428,-118.2461,90014,61,F,Black,Felony,2018-08-08
34.0417,-118.2443,90021,58,M,LatinX,Infraction,2018-08-08
34.0458,-118.243,90013,69,M,Black,Felony,2018-08-08
33.9365,-118.2652,90061,72,F,Black,Felony,2018-08-08
33.9418,-118.2328,90002,37,M,LatinX,Felony,2018-08-08
34.0987,-118.3337,90028,22,F,White,Infraction,2018-08-08
34.0467,-118.2126,90033,27,M,LatinX,Other,2018-08-08
34.251,-118.4428,91331,28,M,LatinX,Misdemeanor,2018-08-08
34.0437,-118.2455,90013,44,F,Black,Misdemeanor,2018-08-08
34.1709,-118.5535,91356,31,M,LatinX,Misdemeanor,2018-08-08
33.992,-118.4201,90066,16,M,LatinX,Misdemeanor,2018-08-08
33.9983,-118.2608,90011,21,M,Black,Other,2018-08-08
34.2301,-118.4633,91343,60,M,Black,Felony,2018-08-08
33.737,-118.2901,90731,56,F,White,Misdemeanor,2018-08-08
34.0601,-118.2761,90057,50,F,Other,Infraction,2018-08-08
33.9958,-118.281,90037,1,F,Black,Dependent,2018-08-08
33.9998,-118.2774,90037,58,M,Black,Felony,2018-08-08
34.2555,-118.5323,91325,27,F,LatinX,Misdemeanor,2018-08-08
34.0853,-118.3277,90038,26,M,LatinX,Felony,2018-08-08
34.0153,-118.2061,90023,40,M,LatinX,Felony,2018-08-08
34.0371,-118.3566,90016,48,F,Black,Misdemeanor,2018-08-08
34.2628,-118.4958,91344,23,M,Black,Misdemeanor,2018-08-08
34.0187,-118.2118,90023,22,F,LatinX,Felony,2018-08-08
34.1837,-118.4465,91401,23,M,Other,Misdemeanor,2018-08-08
33.9678,-118.2918,90044,27,M,Black,Felony,2018-08-08
34.0919,-118.1721,90032,21,M,LatinX,Misdemeanor,2018-08-08
33.9782,-118.2827,90003,21,F,Black,Misdemeanor,2018-08-08
34.0453,-118.2864,90006,20,M,LatinX,Misdemeanor,2018-08-08
34.1016,-118.331,90028,22,M,Black,Infraction,2018-08-08
34.0962,-118.3441,90028,29,M,White,Felony,2018-08-08
34.0372,-118.2418,90021,56,F,Black,Misdemeanor,2018-08-08
34.0364,-118.1976,90063,23,F,LatinX,Misdemeanor,2018-08-08
34.0153,-118.2061,90023,27,F,LatinX,Felony,2018-08-08
34.08,-118.2881,90004,43,M,Black,Felony,2018-08-08
34.2159,-118.4189,91605,51,M,Other,Misdemeanor,2018-08-08
34.0714,-118.373,90048,18,M,LatinX,Misdemeanor,2018-08-08
34.1837,-118.4465,91401,19,M,LatinX,Misdemeanor,2018-08-08
34.0327,-118.3002,90007,66,M,Black,Infraction,2018-08-08
34.0039,-118.2434,90058,39,M,LatinX,Felony,2018-08-08
34.079,-118.3273,90004,27,M,Black,Misdemeanor,2018-08-08
34.0056,-118.2451,90011,37,M,LatinX,Felony,2018-08-08
34.0601,-118.2761,90057,51,F,LatinX,Infraction,2018-08-08
34.0401,-118.2459,90021,39,F,Black,Infraction,2018-08-08
34.2829,-118.4712,91344,22,F,LatinX,Misdemeanor,2018-08-08
33.8583,-118.2994,90502,68,M,White,Misdemeanor,2018-08-08
34.0435,-118.2471,90014,37,M,LatinX,Misdemeanor,2018-08-08
33.9824,-118.2811,90003,36,M,Black,Misdemeanor,2018-08-08
33.7443,-118.3088,90732,35,M,LatinX,Felony,2018-08-08
33.7626,-118.2687,90744,22,F,White,Misdemeanor,2018-08-08
34.0237,-118.284,90089,45,M,Black,Misdemeanor,2018-08-08
33.9555,-118.2782,90003,33,M,Black,Misdemeanor,2018-08-08
33.9447,-118.2739,90003,17,M,Black,Felony,2018-08-08
34.0403,-118.2421,90021,29,M,Black,Misdemeanor,2018-08-08
34.0465,-118.4588,90025,20,M,White,Felony,2018-08-08
34.0419,-118.2485,90014,23,M,LatinX,Misdemeanor,2018-08-08
33.7412,-118.2924,90731,45,F,LatinX,Misdemeanor,2018-08-08
34.244,-118.5583,91324,30,M,LatinX,Misdemeanor,2018-08-08
34.0653,-118.3183,90020,26,M,White,Misdemeanor,2018-08-08
34.2542,-118.4095,91331,28,M,LatinX,Felony,2018-08-08
34.2179,-118.5014,91406,23,M,Black,Felony,2018-08-08
34.0458,-118.243,90013,55,M,Black,Misdemeanor,2018-08-08
34.0426,-118.3764,90035,25,M,Black,Felony,2018-08-08
33.7412,-118.2924,90731,45,M,White,Misdemeanor,2018-08-08
34.0153,-118.2061,90023,26,M,LatinX,Felony,2018-08-08
34.2027,-118.574,91306,22,M,LatinX,Misdemeanor,2018-08-08
34.2247,-118.4677,91343,53,M,LatinX,Misdemeanor,2018-08-08
34.0073,-118.3108,90062,26,F,Black,Felony,2018-08-08
34.2103,-118.3758,91352,33,M,Other,Misdemeanor,2018-08-08
34.0153,-118.2061,90023,32,M,LatinX,Felony,2018-08-08
34.2103,-118.3758,91352,31,F,Other,Felony,2018-08-08
33.737,-118.2923,90731,24,M,LatinX,Felony,2018-08-08
34.1504,-118.379,91602,33,F,Other,Misdemeanor,2018-08-08
34.1903,-118.48,91406,31,F,Other,Misdemeanor,2018-08-08
34.0944,-118.3495,90046,35,M,Black,Other,2018-08-08
34.1687,-118.399,91607,28,M,Black,Misdemeanor,2018-08-08
34.2829,-118.4712,91344,18,M,LatinX,Misdemeanor,2018-08-08
33.7167,-118.2842,90731,26,F,LatinX,Misdemeanor,2018-08-08
34.0589,-118.3453,90036,28,M,Black,Misdemeanor,2018-08-08
34.244,-118.5583,91324,18,M,LatinX,Misdemeanor,2018-08-08
34.1776,-118.4485,91401,48,M,LatinX,Felony,2018-08-08
33.9774,-118.2739,90003,43,M,Black,Felony,2018-08-08
34.0124,-118.3351,90008,23,M,Black,Misdemeanor,2018-08-08
34.0388,-118.2574,90015,62,M,Black,Felony,2018-08-08
34.1836,-118.4509,91411,26,M,LatinX,Misdemeanor,2018-08-08
34.2829,-118.4712,91344,18,F,LatinX,Misdemeanor,2018-08-08
34.0255,-118.2915,90089,42,M,Black,Felony,2018-08-08
34.0777,-118.2892,90004,51,M,Black,Felony,2018-08-08
34.0442,-118.2439,90013,59,M,Black,Misdemeanor,2018-08-08
34.2829,-118.4712,91344,23,M,LatinX,Misdemeanor,2018-08-08
34.0987,-118.3337,90028,25,M,Black,Misdemeanor,2018-08-08
34.0751,-118.2454,90012,26,F,LatinX,Felony,2018-08-08
34.0944,-118.331,90028,35,M,Other,Felony,2018-08-08
34.0844,-118.3222,90038,38,F,LatinX,Infraction,2018-08-08
34.0296,-118.2915,90007,20,M,Black,Felony,2018-08-08
34.1325,-118.3974,91604,47,F,White,Misdemeanor,2018-08-08
34.1079,-118.3337,90068,52,M,White,Felony,2018-08-08
34.0454,-118.2422,90013,51,M,Black,Misdemeanor,2018-08-08
34.0438,-118.2416,90013,35,M,Black,Misdemeanor,2018-08-08
34.0428,-118.2461,90014,55,M,Black,Misdemeanor,2018-08-08
33.7931,-118.2671,90744,53,M,LatinX,Felony,2018-08-08
34.0579,-118.2711,90057,39,M,LatinX,Infraction,2018-08-08
34.0437,-118.3004,90006,21,M,LatinX,Misdemeanor,2018-08-08
33.7388,-118.2804,90731,64,M,White,Misdemeanor,2018-08-08
34.252,-118.4849,91343,17,F,LatinX,Felony,2018-08-08
34.0396,-118.259,90015,31,M,Other,Misdemeanor,2018-08-08
34.0371,-118.3566,90016,57,F,Black,Misdemeanor,2018-08-08
34.0515,-118.3667,90019,28,M,Other,Misdemeanor,2018-08-08
34.046,-118.2509,90014,67,M,Black,Felony,2018-08-08
33.9737,-118.2827,90003,62,M,Black,Felony,2018-08-08
34.0372,-118.2418,90021,56,F,Black,Misdemeanor,2018-08-08
34.0515,-118.3667,90019,58,M,Black,Misdemeanor,2018-08-08
34.2157,-118.4311,91402,34,M,LatinX,Misdemeanor,2018-08-08
34.0445,-118.2116,90033,39,M,LatinX,Felony,2018-08-08
34.0114,-118.2624,90011,33,M,Black,Felony,2018-08-08
34.0453,-118.2499,90014,37,M,White,Misdemeanor,2018-08-08
34.0449,-118.2458,90013,62,M,LatinX,Misdemeanor,2018-08-08
34.1079,-118.3337,90068,25,F,White,Misdemeanor,2018-08-08
34.0462,-118.2153,90033,38,M,LatinX,Misdemeanor,2018-08-08
34.0579,-118.2711,90057,39,M,LatinX,Infraction,2018-08-08
34.1925,-118.4487,91405,35,M,LatinX,Felony,2018-08-08
33.999,-118.3089,90062,16,M,Black,Dependent,2018-08-08
34.0998,-118.3288,90028,44,M,White,Misdemeanor,2018-08-08
34.1992,-118.5955,91303,18,M,Other,Felony,2018-08-08
34.0765,-118.2839,90026,26,M,LatinX,Infraction,2018-08-08
34.0111,-118.3524,90008,43,F,White,Misdemeanor,2018-08-08
34.0908,-118.3223,90038,25,M,LatinX,Felony,2018-08-08
33.7476,-118.2939,90731,32,M,LatinX,Felony,2018-08-08
34.0962,-118.331,90028,43,M,White,Misdemeanor,2018-08-08
34.0402,-118.2598,90015,38,M,LatinX,Misdemeanor,2018-08-08
34.0981,-118.318,90028,60,M,Black,Other,2018-08-08
34.0613,-118.2638,90026,28,M,LatinX,Other,2018-08-08
34.2355,-118.5536,91324,20,M,LatinX,Misdemeanor,2018-08-08
34.1079,-118.3337,90068,36,F,White,Infraction,2018-08-08
34.2757,-118.5144,91344,40,M,Other,Misdemeanor,2018-08-08
34.2121,-118.3703,91352,39,M,Other,Felony,2018-08-08
34.0347,-118.2809,90007,35,F,LatinX,Misdemeanor,2018-08-08
34.0399,-118.3404,90016,27,M,LatinX,Misdemeanor,2018-08-08
34.0326,-118.347,90016,44,M,Black,Felony,2018-08-08
34.2264,-118.4493,91402,22,M,LatinX,Misdemeanor,2018-08-08
34.0489,-118.3524,90019,61,M,Black,Misdemeanor,2018-08-08
34.0439,-118.2479,90014,45,M,Black,Felony,2018-08-08
33.778,-118.2727,90744,20,M,LatinX,Misdemeanor,2018-08-08
34.0626,-118.3103,90005,44,M,Other,Felony,2018-08-08
34.0353,-118.2612,90015,24,M,LatinX,Misdemeanor,2018-08-08
34.0459,-118.3374,90019,22,M,LatinX,Felony,2018-08-08
34.0353,-118.2612,90015,28,M,LatinX,Misdemeanor,2018-08-08
34.2048,-118.4662,91405,19,F,Black,Misdemeanor,2018-08-08
34.0504,-118.2409,90012,26,M,LatinX,Misdemeanor,2018-08-08
33.9941,-118.2893,90037,28,M,Black,Misdemeanor,2018-08-08
34.0601,-118.2761,90057,40,F,Black,Infraction,2018-08-08
34.0372,-118.2418,90021,62,M,Black,Misdemeanor,2018-08-08
34.0133,-118.3486,90008,18,M,Black,Felony,2018-08-08
34.1909,-118.3654,91606,27,M,LatinX,Misdemeanor,2018-08-08
34.1478,-118.4071,91604,49,M,White,Misdemeanor,2018-08-08
34.2047,-118.5531,91335,39,M,White,Misdemeanor,2018-08-08
34.0388,-118.1988,90063,36,M,LatinX,Felony,2018-08-08
33.944,-118.4073,90045,58,F,Other,Misdemeanor,2018-08-08
34.0492,-118.2742,90015,22,M,Other,Felony,2018-08-08
34.2012,-118.5011,91406,44,M,LatinX,Felony,2018-08-08
34.0256,-118.3282,90018,20,F,LatinX,Infraction,2018-08-08
33.9916,-118.477,90291,25,M,White,Infraction,2018-08-08
34.0187,-118.2118,90023,15,M,LatinX,Misdemeanor,2018-08-08
34.043,-118.5398,90272,56,M,Black,Infraction,2018-08-08
33.9748,-118.263,90001,25,M,LatinX,Misdemeanor,2018-08-08
34.0935,-118.3266,90038,41,M,White,Other,2018-08-08
34.0412,-118.2474,90014,58,M,Black,Misdemeanor,2018-08-08
34.0474,-118.2531,90014,30,F,LatinX,Felony,2018-08-08
34.0997,-118.3361,90028,37,M,White,Misdemeanor,2018-08-08
34.08,-118.2881,90004,52,M,Black,Infraction,2018-08-08
34.1406,-118.376,91604,41,M,Other,Misdemeanor,2018-08-08
34.0372,-118.3423,90016,53,M,Black,Misdemeanor,2018-08-08
34.0608,-118.2954,90005,34,F,Other,Misdemeanor,2018-08-08
33.9892,-118.3045,90047,30,M,Black,Felony,2018-08-08
34.0403,-118.2421,90021,58,M,Black,Misdemeanor,2018-08-08
34.0652,-118.2878,90020,36,M,LatinX,Misdemeanor,2018-08-08
34.0212,-118.4238,90034,41,M,White,Misdemeanor,2018-08-08
34.0919,-118.1721,90032,21,M,LatinX,Felony,2018-08-08
34.0164,-118.3312,90008,40,M,Black,Felony,2018-08-08
33.9939,-118.2543,90011,34,F,LatinX,Felony,2018-08-08
34.1016,-118.3325,90028,46,F,Other,Misdemeanor,2018-08-08
34.0193,-118.3672,90016,60,M,Black,Felony,2018-08-08
34.2047,-118.571,91306,23,M,White,Felony,2018-08-08
33.9311,-118.2493,90059,26,M,Black,Other,2018-08-08
34.2649,-118.4239,91331,21,M,LatinX,Misdemeanor,2018-08-08
34.2103,-118.3758,91352,27,F,LatinX,Misdemeanor,2018-08-08
34.0981,-118.3158,90028,35,M,LatinX,Misdemeanor,2018-08-08
34.2012,-118.4574,91405,55,F,LatinX,Infraction,2018-08-08
34.1959,-118.5262,91335,38,M,LatinX,Felony,2018-08-08
34.0584,-118.281,90057,33,M,LatinX,Infraction,2018-08-08
33.9717,-118.2827,90003,25,F,Black,Misdemeanor,2018-08-08
34.0153,-118.2061,90023,31,M,LatinX,Felony,2018-08-08
